TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery
2019-05-21 11:04:32.385,1.1634663,0.031355128,0.44763353,1.4100742,0.7695998,-0.33450052,-0.07213875,0.91127324,1.0028051,0.21033375,0.30100504,1.2441951,0.65983427,-0.24643679,0.092314295,0.6455778,0.020583218,-0.42205524,-0.22180852,0.024195269,826.4103,887.6557,791.75824,799.81683,846.1539,0.2423095703125,-0.0294189453125,0.95782470703125,-0.94207763671875,4.044952392578125,4.314117431640625,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:33.404,1.617717,0.29567128,0.67846173,1.7775035,1.1094745,-0.08411225,0.22623192,1.2618783,1.241997,0.17583284,0.33882242,1.3005749,0.9054423,-0.23596041,0.25982153,0.99077225,0.10279449,-0.45212516,-0.11216833,0.16146722,884.0293,893.69965,794.17584,853.4066,886.04395,0.24072265625,-0.02838134765625,0.96710205078125,-1.1065673828125,4.987030029296875,3.132781982421875,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:34.413,1.5520058,1.4817678,1.3691844,1.5959469,1.1407044,1.2508067,1.1346418,1.1875813,1.225122,1.1194636,0.8703635,1.1882992,0.7750244,0.04984631,0.21534453,0.953777,0.05781552,-0.47253272,-0.2427763,0.27283275,861.4652,885.64105,810.696,836.08057,828.022,0.24456787109375,-0.02313232421875,0.9608154296875,-1.323394775390625,4.134674072265625,3.671112060546875,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:35.445,1.5225068,1.1987612,1.0003304,1.348856,1.1401532,0.97213167,0.72785336,1.1643375,1.1965513,1.1016265,0.84385675,1.2731805,0.5943878,0.008980918,0.14563659,0.6645994,-0.048610017,-0.3708341,-0.29590985,0.100089796,840.5128,875.16486,819.9634,817.5458,825.6044,0.2452392578125,-0.018310546875,0.95843505859375,-1.016845703125,4.687957763671875,4.17205810546875,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:36.447,1.2978516,0.07440066,-0.06877598,0.9208644,0.68971723,-0.14991231,-0.37941608,0.75527436,1.093164,0.18497352,-0.26437452,1.1916275,0.4223119,-0.046235383,0.004027902,0.288684,-0.15434504,-0.48374766,-0.38842136,-0.039274905,748.24176,863.8828,868.71796,745.42126,844.1392,0.244873046875,-0.02001953125,0.955810546875,-1.1663818359375,4.119720458984375,4.568328857421875,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:37.455,0.60003674,1.485307,1.4868544,-0.1452801,0.2930939,0.9114543,1.1786674,0.17661397,0.3750092,0.8557314,0.9999506,0.3333949,0.39441827,0.18941258,-0.057108838,-0.091893055,-0.031087037,-0.2537121,-0.34540474,0.0027377575,887.6557,871.53845,837.6923,845.34796,845.34796,0.2481689453125,-0.0196533203125,0.95831298828125,-1.398162841796875,4.373931884765625,4.284210205078125,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:38.486,0.5226646,1.6084828,1.3707902,-0.24731632,0.20018955,1.2461381,1.0996726,0.15156564,0.31909564,0.86441296,0.9977485,0.2703067,0.3866459,0.19270268,0.0061502554,-0.10299944,-0.033150855,-0.22162797,-0.4906935,-0.033099484,868.315,875.9707,844.1392,855.82416,865.09155,0.246337890625,-0.01898193359375,0.95281982421875,-1.48040771484375,4.80010986328125,4.388885498046875,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:39.501,0.89481336,1.3484712,0.36015484,-0.24731632,0.4755904,1.1096029,0.28834748,0.15156564,0.30910876,0.65616405,0.35911497,0.2703067,-0.09314786,-0.037785396,-0.10231641,-0.10299944,-0.11560291,-0.30707565,-0.39988083,-0.033099484,880.80585,884.83514,836.4835,846.55676,849.7802,0.25030517578125,-0.01556396484375,0.94976806640625,-1.36077880859375,4.717864990234375,4.44122314453125,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:40.550,0.8434268,0.38214627,0.90374595,0.59806854,0.45695743,0.06220356,0.3918377,0.37456632,0.35680324,0.030407127,0.550187,0.2473656,0.17499164,-0.062514715,-0.17784704,0.35913828,-0.07542539,-0.37875137,-0.43276164,-0.017733142,846.9597,869.12085,849.7802,840.10986,884.0293,0.247802734375,-0.01788330078125,0.955810546875,-1.48040771484375,4.3963623046875,4.299163818359375,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:41.604,0.7263983,0.6536329,0.73610175,0.29857114,0.53521276,0.4339135,0.29204938,0.43255004,0.459794,0.20293006,0.4680174,0.41777033,0.40406147,0.032723434,-0.14879413,0.2888316,-0.029513938,-0.29634982,-0.6320791,-0.073098175,868.315,868.71796,846.9597,866.7033,805.8608,0.252197265625,-0.0174560546875,0.9581298828125,-0.95703125,4.179534912109375,4.5159912109375,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:42.633,0.47444496,0.8363481,1.4488682,0.15238734,0.13233718,0.8585882,1.116689,0.037641883,0.30479434,0.40863332,0.80536956,0.064367,0.13905485,-0.021408489,-0.04231883,-5.00264E-4,0.043448683,-0.305197,-0.361024,-0.2210283,867.1062,873.95605,850.989,862.27106,902.96704,0.255126953125,-0.0166015625,0.95220947265625,-1.308441162109375,4.329071044921875,3.9178466796875,1,1.0,1.0,1.0,1.0,22.84
2019-05-21 11:04:43.695,0.9734015,0.18970396,0.17985214,1.0358492,0.46769312,0.06326055,-0.108790115,0.617771,0.770883,0.19441828,-0.013799052,0.8711707,0.18091139,-0.089346856,-0.25183982,0.19783221,0.0667337,-0.32730535,-0.3840057,-0.1219639,829.6337,880.80585,850.58606,839.707,832.8571,0.25347900390625,-0.01483154296875,0.955322265625,-0.949554443359375,4.344024658203125,4.486083984375,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:44.699,0.9681186,1.2161187,0.28042778,0.548063,0.1640967,0.8215909,0.38288355,0.34326524,0.57967854,0.46123606,0.3213998,0.9673468,0.23067969,-0.029074945,-0.13273369,0.06814103,0.12240757,-0.34902123,-0.3820496,0.017797505,875.9707,863.8828,851.79486,855.82416,823.9927,0.2501220703125,-0.0177001953125,0.9542236328125,-1.502838134765625,4.673004150390625,4.448699951171875,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:45.721,0.8529331,1.1895361,0.41379103,0.75064546,0.45962483,0.7416364,0.39486545,0.52664614,0.32268575,0.38555792,0.4109473,0.6616857,0.29112765,-0.0047254087,0.09747905,0.22197461,-0.2090155,-0.15523475,-0.29397884,-0.05826457,891.28204,861.8681,849.7802,886.04395,818.7546,0.255615234375,-0.013916015625,0.9560546875,-1.248626708984375,4.478607177734375,4.4561767578125,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:46.728,0.676792,1.1185797,1.1622362,0.5866764,0.3243356,0.67471915,0.70615727,0.44524446,0.19539298,0.37629744,0.26833418,0.50287634,0.3150418,0.24513678,0.2088305,0.23343113,-0.19681993,-0.14437418,-0.11263739,-0.023168039,882.8205,875.16486,846.1539,861.4652,873.1502,0.26165771484375,-0.016845703125,0.947509765625,-1.517791748046875,4.35150146484375,3.24493408203125,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:47.746,1.0685354,0.93954533,0.682888,0.95582956,0.6991815,0.6024285,0.21738464,0.77441835,0.9014185,0.3829849,0.12286218,0.6429617,0.5349448,0.27870634,0.04278235,0.2973467,-0.19730315,-0.1686896,-0.25487342,0.07934447,862.674,867.1062,848.5714,852.6007,847.3626,0.26031494140625,-0.0174560546875,0.95501708984375,-1.256103515625,4.807586669921875,4.2767333984375,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:48.775,1.1083806,0.5795021,0.4426431,1.0796711,1.0524142,0.36379075,-0.094062366,1.0436215,0.9516514,0.57925695,0.20964007,1.0193803,0.55801773,0.10330594,-0.004752595,0.38727212,-0.19296825,-0.21997154,-0.40054557,-0.13148102,865.09155,881.6117,854.21246,852.6007,882.01465,0.25640869140625,-0.0208740234375,0.9599609375,-1.07666015625,4.0673828125,3.87298583984375,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:49.820,1.2365386,0.86984754,0.20164944,1.1633984,1.0581193,0.55614126,-0.20111248,1.018756,0.86546445,0.62974554,0.23979458,1.0142475,0.5620399,0.1868071,0.044359166,0.30687636,-0.09166358,-0.25819087,-0.34568405,-0.28653145,869.5238,962.1978,792.96704,821.1722,873.1502,0.2537841796875,-0.018798828125,0.9573974609375,-1.4654541015625,4.11224365234375,4.56085205078125,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:50.838,1.203969,1.066355,1.6170017,1.2985289,0.671861,0.6786901,0.96107394,0.6102486,0.6308544,0.5110917,0.76418895,0.65012366,0.29307455,0.4234758,-0.15464617,0.101299815,-0.012193451,-0.08207194,-0.09556692,-0.23182231,861.8681,877.1795,853.8095,850.989,890.87915,0.2635498046875,-0.01300048828125,0.94696044921875,-1.278533935546875,4.119720458984375,4.044952392578125,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:51.867,1.0586053,1.087881,1.6023604,1.4117496,0.6256708,0.7012377,0.90229404,0.71031815,0.5215459,0.51507217,0.7240262,0.4384805,0.35184452,0.5916848,-0.19189923,0.16808164,0.053312194,0.27266824,-0.19813469,-0.06482925,875.56775,861.4652,852.6007,860.2564,857.03296,0.25799560546875,-0.0162353515625,0.9547119140625,-1.21124267578125,4.658050537109375,4.194488525390625,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:52.883,1.0284952,1.5145204,1.2115608,1.1763215,0.54215235,1.1864363,0.9193757,0.6191868,0.3667119,0.87639326,0.8620198,0.17970107,0.3558582,0.29892388,0.24712244,0.11185881,0.08142692,0.08511684,0.10345847,-0.03410587,857.03296,884.83514,839.304,809.89014,830.84247,0.25848388671875,-0.0181884765625,0.96099853515625,-1.06170654296875,4.029998779296875,3.715972900390625,1,1.0,1.0,1.0,1.0,22.83
2019-05-21 11:04:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-21 11:04:53.894,1.0284952,1.6638615,1.5362157,1.1763215,0.54215235,1.3038802,1.3126646,0.6191868,0.3667119,0.96689683,1.3160797,0.17970107,0.3558582,0.4797656,0.34146672,0.11185881,0.08142692,0.3005813,0.23685305,-0.03410587,862.27106,867.50916,853.4066,850.989,827.619,0.2606201171875,-0.01324462890625,0.94744873046875,-1.06170654296875,4.089813232421875,4.18701171875,1,2.0,1.0,1.0,2.0,22.81
2019-05-21 11:04:54.917,0.3275124,0.97842264,1.297627,0.47229972,0.432294,0.6097984,1.2957624,0.36510023,0.6968748,0.68332064,1.3161285,0.5261955,0.49664178,0.39152378,0.3035299,0.40495414,0.34958073,0.34343594,0.30479583,0.051195964,859.0476,868.71796,846.55676,844.5421,853.00366,0.2628173828125,-0.01702880859375,0.95391845703125,-1.293487548828125,4.77020263671875,4.239349365234375,1,2.0,1.0,1.0,2.0,22.81
2019-05-21 11:04:55.948,0.23219448,0.36745682,-0.015261581,0.4522376,0.46866077,-0.06494265,-0.29030937,0.44395587,0.72148293,0.2919367,-0.092008345,0.6519878,0.34027842,0.25427568,0.13086449,0.37628147,0.16488832,0.3937,0.33583343,0.12284233,870.7326,867.9121,851.39197,848.1685,862.27106,0.25830078125,-0.01715087890625,0.9573974609375,-1.07666015625,4.269256591796875,4.47113037109375,1,1.0,1.0,1.0,1.0,22.81
