TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery
2019-05-20 12:49:19.740,0.24456008,2.2622836,-4.6842575,0.19375563,0.09041918,1.0774697,-4.577821,0.12462861,0.061168395,1.0206755,-4.1302924,0.4993051,0.3419697,0.94442797,-4.0947676,0.34157476,-0.18228416,0.74757004,-3.9845803,0.42599773,853.8095,728.0952,77.765564,861.06226,878.3883,0.24468994140625,0.11578369140625,0.94183349609375,-2.76641845703125,5.03936767578125,1.383209228515625,1,1.0,2.0,4.0,1.0,27.44
2019-05-20 12:49:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-05-20 12:49:20.761,0.15557528,2.2622836,-4.6842575,0.38441363,0.20878439,1.0774697,-4.577821,0.11070316,0.51289564,1.0206755,-4.1302924,0.6768214,0.4525597,0.94442797,-4.0947676,0.3485429,-0.14538729,0.74757004,-3.9845803,0.32126054,846.1539,1066.1538,272.38095,839.707,874.35895,0.2744140625,0.10723876953125,0.960693359375,-1.435546875,5.36834716796875,4.388885498046875,1,1.0,2.0,2.0,1.0,27.44
2019-05-20 12:49:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-05-20 12:49:21.796,0.19236222,2.2622836,-4.6842575,0.45534733,0.18222487,1.0774697,-4.577821,0.20588785,0.38570485,1.0206755,-4.1302924,0.59425557,0.43231046,0.94442797,-4.0947676,0.5471472,-0.18997285,0.74757004,-3.9845803,0.40340403,846.55676,1252.3077,206.7033,851.39197,885.2381,0.2867431640625,0.095458984375,0.94622802734375,-2.370147705078125,3.701019287109375,3.00567626953125,1,1.0,2.0,2.0,1.0,27.44
2019-05-20 12:49:22.818,0.23238574,2.2622836,-4.6842575,0.20653023,0.11227074,1.0774697,-4.577821,-0.1662375,0.508033,1.0206755,-4.1302924,0.33506852,0.30678588,0.94442797,-4.0947676,0.559059,-0.23262341,0.74757004,-3.9845803,0.53370786,781.685,280.43958,452.08792,757.9121,848.5714,0.17327880859375,0.0657958984375,0.96612548828125,-11.132965087890625,-5.809478759765625,-25.667877197265625,1,1.0,1.0,2.0,1.0,27.44
2019-05-20 12:49:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-05-20 12:49:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-20 12:49:23.844,0.5180436,2.2622836,-4.6842575,0.4695182,0.057200365,1.0774697,-4.577821,-0.1759493,0.4693982,1.0206755,-4.1302924,0.13482839,0.23831315,0.94442797,-4.0947676,0.45547414,-0.23325017,0.74757004,-3.9845803,0.4577026,851.39197,329.59708,25.384615,851.39197,869.12085,0.4056396484375,0.34356689453125,0.89227294921875,1.42059326171875,-4.209442138671875,12.142333984375,1,1.0,2.0,2.0,1.0,27.44
2019-05-20 12:49:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
