,delta ,theta ,alpha ,beta ,gamma
Q3,-0.0400748,-0.23120792,-0.006658214,-0.3114418,-0.8302478
max,1.1432744,0.48739862,0.2718703,-0.182817,-0.7116121
mean,-0.22409125852459,-0.38605879947541,-0.128614904737705,-0.392129572131148,-0.922058259016393
Std Dev,0.473708976667451,0.30545696631323,0.186211470887696,0.111847582140748,0.110829357273691

Right Ear_Geoffrey_Geoffrey_Chine3
min,-0.33135167,-0.20294636,0.3193374,-0.123025,-0.59767705
Q1,0.05758147,0.026352424,0.6218776,0.1529525,-0.2272085
Q2,0.22722529,0.19525357,0.7396678,0.23174272,-0.15480645
Q3,0.6606385,0.40386927,0.8655979,0.31604174,-0.023325961
max,1.264456,1.0188102,1.3321347,0.5221921,0.098846346
mean,0.35450759195082,0.270548331229508,0.751308419672131,0.228201632622951,-0.153482309868852
Std Dev,0.428344549414359,0.324880951861751,0.21320622108624,0.128633258013011,0.151641372649584

Left Ear_Geoffrey_Geoffrey_Chine4
min,-0.55120766,-0.24598211,0.3399272,-0.14693189,-0.5657544
Q1,-0.039554667,0.036009867,0.5303251,0.04482591,-0.40601763
Q2,0.18377681,0.14523968,0.7270219,0.11591884,-0.32532984
Q3,0.374693,0.31702727,0.7948165,0.17596726,-0.22039858
max,1.5375727,0.8349443,1.063167,0.61293787,-0.03540585
mean,0.238897328885246,0.174183884,0.684635372131148,0.127253738786885,-0.311102549344262
Std Dev,0.390504847388184,0.239085875087488,0.168854256174177,0.138019700995221,0.132569830951245

Left Forehead_Geoffrey_Geoffrey_Chine4
min,-1.1115792,-0.9138297,-0.5842177,-0.6099928,-0.9934424
Q1,-0.59689695,-0.61892515,-0.3247263,-0.4171491,-0.8583824
Q2,-0.3872248,-0.47310883,-0.1866859,-0.3380031,-0.7992092
Q3,-0.09112603,-0.30454332,-0.037911434,-0.279268,-0.7502571
max,0.9880904,0.42695948,0.19090365,-0.114692,-0.5904099
mean,-0.326695951967213,-0.438501913770492,-0.186357787721311,-0.351289337704918,-0.808654606557377
Std Dev,0.412064942715543,0.25698240954617,0.181688653948924,0.117229435001226,0.0897504472695612

Right Forehead_Geoffrey_Geoffrey_Chine4
min,-0.93087953,-0.87230057,-0.54887265,-0.7648453,-1.2605863
Q1,-0.53862476,-0.6581959,-0.28313276,-0.4937088,-1.0542074
Q2,-0.40505162,-0.49683705,-0.18038781,-0.389592,-0.9315871
Q3,-0.17649575,-0.3349204,-0.08968084,-0.3155107,-0.8405747
max,0.91702706,0.32641113,0.50030667,-0.1598814,-0.6809984
mean,-0.318289118032787,-0.46105039294918,-0.176040223114754,-0.3984252,-0.939443268852459
Std Dev,0.406933773253704,0.240742426586849,0.199631313640019,0.124817411522253,0.144064035066828

Right Ear_Geoffrey_Geoffrey_Chine4
min,-0.3527827,-0.28502253,0.4031132,-0.028230814,-0.4705144
Q1,-0.008827128,0.009170703,0.5726848,0.10474218,-0.30957168
Q2,0.12291962,0.12329547,0.6755073,0.15365222,-0.24384409
Q3,0.2715606,0.29923376,0.7795127,0.2354158,-0.1389784
max,1.3105597,0.79541516,1.1243858,0.57741195,0.036106706
mean,0.179969467245902,0.158934460262295,0.692188637704918,0.188252630229508,-0.233922357786885
Std Dev,0.300441512720372,0.199520838451353,0.162983928160634,0.134744636927047,0.119347637263235

