TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery
2019-05-14 13:06:57.403,0.11847337,1.1463336,1.1015663,0.33780217,-0.27380425,0.47335914,0.6569662,-0.1649584,-0.18587346,0.39748076,0.38736546,-0.21673842,-0.1172153,0.032038856,-0.3605976,-0.15931791,-0.45322767,-0.24681787,-0.8372824,-0.7287162,854.21246,859.85345,848.1685,859.0476,852.1978,0.1492919921875,0.2408447265625,0.95306396484375,-1.592559814453125,4.523468017578125,3.850555419921875,1,1.0,1.0,1.0,1.0,31.73
2019-05-14 13:06:58.409,-0.11510585,-0.0489607,-0.1471779,-0.18617794,-0.0681696,-0.35795256,-0.33957124,-0.22040592,0.15970196,-0.12879579,-0.25727308,-0.12237787,-0.0716889,-0.02675016,-0.43981102,-0.28695202,-0.4876966,-0.38016015,-0.8562757,-0.7098757,861.4652,867.1062,839.304,859.85345,837.6923,0.14794921875,0.2493896484375,0.9510498046875,-0.777587890625,4.613189697265625,4.4561767578125,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:06:59.414,-0.07263694,0.14416358,-0.030391736,-0.0080285305,-0.2053916,-0.17826132,-0.43681106,-0.49674582,0.0792435,-0.12350449,-0.11943605,-0.0562515,-0.089097075,-0.006861517,-0.33049756,-0.24988244,-0.4351214,-0.41033062,-0.7902216,-0.52530926,857.03296,854.21246,848.97437,850.18317,834.0659,0.15045166015625,0.24407958984375,0.94927978515625,-1.6448974609375,4.658050537109375,4.18701171875,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:00.448,0.5208485,0.19963184,0.20828503,0.37768233,0.18590614,-0.31955937,-0.28721946,0.10206946,0.4705559,-0.26030162,-0.088649906,0.27693963,0.11489214,-0.01308395,-0.37742022,0.040923595,-0.29313752,-0.3286199,-0.8625777,-0.48026392,856.63007,850.58606,851.39197,858.24176,815.12823,0.1446533203125,0.25,0.9505615234375,-1.5850830078125,5.316009521484375,4.164581298828125,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 13:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 13:07:01.483,0.9817061,0.4558862,0.9825049,0.94018465,0.5140542,0.15786114,0.46968123,0.6289892,0.53174824,0.009387591,0.5286611,0.59521806,0.18070328,-0.10557978,-0.3373009,0.07752419,-0.21077473,-0.452788,-0.6939634,-0.5015344,840.9158,896.1172,837.6923,826.4103,813.5165,0.05126953125,0.33770751953125,0.9345703125,2.355194091796875,6.736602783203125,6.482391357421875,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 13:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2019-05-14 13:07:02.511,1.0523081,0.7665439,1.3166854,1.1658657,0.51817966,0.46938094,0.77610296,0.82070553,0.40002015,0.0021742117,0.5286611,0.5431541,-0.027298657,-0.14033869,-0.3287352,-0.19303983,-0.26223361,-0.57687765,-0.5515953,-0.45862904,859.85345,854.61536,838.0952,838.9011,836.4835,0.02423095703125,0.33001708984375,0.9327392578125,-2.1533203125,1.203765869140625,3.895416259765625,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:03.530,1.287643,1.4262388,0.93822193,1.3857023,1.3295096,1.163317,0.65374297,1.5212547,0.99386936,0.80691624,0.30489728,1.2651273,0.51416254,0.20231934,-0.026729858,0.29836962,0.27507952,-0.19487087,-0.52044904,-0.018177267,857.4359,846.1539,846.55676,862.27106,834.0659,7.9345703125E-4,0.327392578125,0.940185546875,-0.46356201171875,4.433746337890625,4.239349365234375,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:04.551,1.0237458,0.9863601,0.43674234,1.0619519,0.99046457,0.82137144,0.00652664,1.1832575,0.9963964,0.80691624,0.1539685,1.2651273,0.38939357,0.0632426,-0.2919728,0.3969142,0.14699404,-0.27067757,-0.6372024,0.04181382,983.1502,815.9341,822.7839,969.85345,870.7326,4.8828125E-4,0.344970703125,0.9227294921875,2.58697509765625,6.23565673828125,5.689849853515625,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:05.567,0.8106213,1.0898178,1.1411053,0.70496976,0.26599243,0.26919916,0.7780073,0.36374018,0.19738477,0.2482104,0.7102208,0.2603835,0.45887494,0.1721887,-0.21247964,0.57752156,0.3178268,-0.14927138,-0.14126685,0.40743336,856.63007,862.27106,859.45056,859.85345,806.6667,-0.001953125,0.35882568359375,0.925537109375,-4.209442138671875,4.3365478515625,0.426177978515625,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-05-14 13:07:06.581,0.7925191,1.2678083,1.0644103,0.8175848,0.26602384,0.6557842,0.60218847,0.43996593,0.19738477,0.6506855,0.47665128,0.2603835,0.5022385,0.12866108,-0.22935382,0.6451741,0.37195387,-0.27844164,-0.5092699,0.5262393,946.08057,859.0476,794.17584,931.978,827.2161,-0.022216796875,0.36187744140625,0.92877197265625,-4.239349365234375,-2.953338623046875,2.699127197265625,1,1.0,1.0,1.0,1.0,31.70
2019-05-14 13:07:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
